Order_Date,Region,Category,Sub_Category,Customer_Segment,Sales,Quantity,Discount,Profit
2023-06-28,North,Technology,Laptops,Home Office,28.76,4,0.3,-4.53
2024-09-08,North,Technology,Accessories,Home Office,65.53,9,0.1,1.48
2024-04-25,West,Office Supplies,Binders,Corporate,65.45,5,0.0,12.06
2023-03-25,South,Technology,Accessories,Consumer,564.2,1,0.2,87.37
2024-12-09,North,Office Supplies,Storage,Corporate,95.56,13,0.0,49.11
2024-01-18,West,Office Supplies,Binders,Consumer,63.49,11,0.1,6.11
2023-08-13,North,Technology,Accessories,Corporate,228.59,5,0.2,40.79
2024-07-04,North,Office Supplies,Paper,Home Office,49.1,13,0.0,9.91
2023-12-15,East,Office Supplies,Storage,Corporate,205.27,12,0.0,64.49
2023-08-16,South,Office Supplies,Paper,Home Office,142.44,6,0.1,60.25
2024-08-27,East,Technology,Phones,Corporate,379.25,14,0.2,75.69
2023-04-06,South,Technology,Laptops,Corporate,142.46,8,0.1,5.05
2023-02-22,North,Office Supplies,Binders,Corporate,42.49,5,0.1,1.19
2024-10-16,West,Furniture,Bookcases,Corporate,64.59,12,0.1,26.68
2024-01-08,South,Office Supplies,Storage,Corporate,53.05,4,0.1,20.16
2023-05-15,South,Office Supplies,Binders,Home Office,69.32,6,0.0,38.36
2023-02-08,North,Technology,Accessories,Home Office,33.13,3,0.1,9.87
2024-01-15,South,Furniture,Bookcases,Consumer,240.22,1,0.0,97.24
2024-04-07,North,Technology,Phones,Home Office,193.6,5,0.1,47.69
2024-11-22,North,Furniture,Tables,Home Office,73.31,13,0.0,32.78
2024-04-04,East,Office Supplies,Paper,Consumer,138.83,1,0.0,42.91
2023-10-22,West,Furniture,Chairs,Consumer,377.2,14,0.2,74.07
2023-01-12,East,Office Supplies,Paper,Consumer,50.25,12,0.1,20.96
2023-11-22,South,Technology,Phones,Corporate,251.81,3,0.0,67.86
2024-09-07,North,Office Supplies,Paper,Corporate,247.71,12,0.1,35.57
2023-08-08,South,Office Supplies,Binders,Consumer,164.89,3,0.1,51.58
2024-11-21,East,Furniture,Tables,Corporate,116.13,9,0.0,59.61
2023-11-01,South,Technology,Phones,Home Office,170.75,6,0.0,51.53
2023-11-15,West,Technology,Laptops,Corporate,,6,0.0,58.72
2023-08-27,South,Furniture,Chairs,Corporate,590.59,1,0.0,204.47
2024-10-17,East,Technology,Accessories,Consumer,103.27,9,0.1,36.58
2023-12-10,West,Office Supplies,Storage,Corporate,266.41,10,0.1,65.0
2023-11-05,North,Office Supplies,Paper,Home Office,77.04,13,0.2,14.24
2023-05-17,West,Technology,Laptops,Home Office,457.84,1,0.2,77.57
2024-02-20,East,Office Supplies,Paper,Home Office,241.68,3,0.3,32.2
2024-03-12,South,Furniture,Bookcases,Consumer,314.23,14,0.0,123.6
2023-04-13,North,Office Supplies,Paper,Home Office,58.66,4,0.2,-3.63
2024-05-03,North,Furniture,Tables,Home Office,59.31,5,0.0,25.15
2024-10-26,West,Technology,Laptops,Corporate,25.71,11,0.2,-9.61
2023-12-01,North,Furniture,Tables,Corporate,49.81,12,0.0,-3.6
2024-12-12,North,Furniture,Bookcases,Home Office,180.76,13,0.0,64.51
2023-09-09,East,Office Supplies,Binders,Corporate,53.54,8,0.1,15.39
2024-10-07,West,Office Supplies,Storage,Consumer,64.38,2,0.0,10.63
2023-08-19,South,Technology,Accessories,Consumer,131.03,14,0.0,63.83
2023-08-15,West,Technology,Phones,Home Office,189.79,1,0.0,50.23
2023-06-05,East,Office Supplies,Storage,Home Office,30.04,10,0.1,7.9
2024-01-01,East,Office Supplies,Binders,Corporate,26.74,7,0.0,-26.13
2023-06-02,North,Office Supplies,Binders,Corporate,241.56,4,0.0,74.04
2024-06-07,North,Furniture,Tables,Home Office,55.76,4,0.4,17.99
2023-01-15,West,Office Supplies,Binders,Corporate,490.23,10,0.0,196.58
2024-03-07,South,Office Supplies,Storage,Corporate,73.45,6,0.0,42.52
2023-10-28,North,Office Supplies,Storage,Consumer,1313.15,6,0.1,324.07
2023-11-01,North,Technology,Accessories,Corporate,168.24,7,0.0,55.02
2023-11-18,North,Office Supplies,Storage,Corporate,221.2,4,0.3,18.92
2024-05-22,North,Furniture,Chairs,Home Office,94.29,14,0.0,25.32
2024-04-17,West,Furniture,Bookcases,Home Office,140.63,11,0.2,10.01
2023-08-05,East,Office Supplies,Binders,Corporate,29.06,6,0.1,-18.78
2024-10-28,North,Office Supplies,Binders,Consumer,414.89,12,0.1,128.98
2023-10-07,West,Technology,Accessories,Consumer,,12,0.0,54.22
2024-02-02,East,Office Supplies,Binders,Consumer,196.27,6,0.2,47.76
2024-10-09,East,Furniture,Tables,Corporate,160.76,11,0.0,55.45
2024-05-11,East,Furniture,Chairs,Corporate,,14,0.0,298.32
2024-11-12,North,Furniture,Chairs,Consumer,169.62,10,0.3,1.5
2024-06-07,South,Technology,Accessories,Consumer,217.25,3,0.2,43.33
2024-05-18,South,Technology,Accessories,Corporate,87.5,10,0.2,-6.32
2023-05-13,West,Technology,Accessories,Home Office,155.74,14,0.0,47.31
2023-01-17,East,Furniture,Tables,Corporate,302.43,10,0.0,116.43
2023-11-06,East,Office Supplies,Storage,Home Office,127.55,9,0.1,24.95
2024-06-04,North,Furniture,Bookcases,Home Office,206.69,10,0.4,3.04
2023-06-07,North,Technology,Phones,Corporate,203.29,6,0.0,70.0
2023-11-22,South,Office Supplies,Storage,Corporate,97.99,1,0.1,36.89
2023-11-24,West,Office Supplies,Paper,Consumer,371.45,7,0.0,121.61
2023-08-15,East,Furniture,Bookcases,Consumer,21.05,1,0.3,-3.05
2023-05-08,South,Technology,Laptops,Home Office,221.56,14,0.0,93.19
2024-09-24,East,Furniture,Chairs,Home Office,58.72,14,0.0,41.49
2023-02-27,North,Technology,Phones,Home Office,111.98,1,0.1,50.15
2024-08-18,South,Office Supplies,Storage,Consumer,103.94,10,0.0,21.82
2024-01-08,West,Office Supplies,Storage,Corporate,291.06,14,0.0,101.32
2023-05-21,North,Furniture,Tables,Consumer,61.14,9,0.0,19.97
2024-09-04,East,Furniture,Chairs,Consumer,525.67,14,0.0,184.65
2024-07-09,West,Technology,Accessories,Corporate,35.09,8,0.1,22.74
2024-05-30,West,Furniture,Tables,Home Office,60.45,2,0.1,3.09
2023-11-08,South,Office Supplies,Binders,Consumer,315.53,12,0.1,70.68
2024-01-02,West,Furniture,Tables,Home Office,438.46,3,0.0,167.87
2024-04-05,South,Office Supplies,Paper,Home Office,65.85,13,0.3,5.59
2023-08-21,South,Technology,Laptops,Home Office,108.48,10,0.0,40.14
2023-08-05,West,Office Supplies,Storage,Consumer,236.47,10,0.1,62.08
2023-07-26,East,Technology,Accessories,Consumer,43.51,4,0.0,18.23
2023-02-16,East,Technology,Laptops,Home Office,80.2,9,0.2,0.73
2023-09-11,East,Technology,Laptops,Consumer,39.97,4,0.1,19.92
2024-02-24,North,Office Supplies,Paper,Corporate,704.86,6,0.0,240.62
2024-04-07,East,Furniture,Bookcases,Home Office,150.36,3,0.0,65.8
2023-10-04,North,Technology,Laptops,Home Office,421.31,14,0.1,120.63
2023-04-16,East,Office Supplies,Storage,Home Office,282.01,7,0.2,68.77
2024-08-10,North,Furniture,Chairs,Corporate,224.8,10,0.1,65.16
2023-09-27,North,Technology,Laptops,Consumer,103.71,13,0.4,10.45
2024-10-07,East,Office Supplies,Binders,Home Office,158.57,12,0.1,60.83
2024-09-15,East,Technology,Phones,Consumer,288.46,4,0.1,107.59
2024-04-10,North,Technology,Laptops,Corporate,148.49,1,0.0,59.3
2024-04-02,East,Office Supplies,Binders,Corporate,60.19,5,0.2,-19.67
2023-07-11,North,Office Supplies,Paper,Home Office,70.17,8,0.0,-3.76
2024-10-01,North,Technology,Phones,Home Office,33.13,3,0.2,-18.19
2023-04-16,West,Technology,Phones,Home Office,120.46,3,0.0,34.1
2023-09-29,North,Furniture,Chairs,Home Office,98.04,3,0.0,40.66
2023-07-23,South,Office Supplies,Paper,Home Office,220.58,3,0.1,67.15
2024-12-27,West,Office Supplies,Storage,Consumer,28.75,11,0.0,2.63
2023-05-10,West,Furniture,Chairs,Home Office,81.3,8,0.0,40.48
2024-01-31,East,Technology,Accessories,Corporate,238.85,10,0.3,4.08
2024-01-28,South,Furniture,Bookcases,Home Office,64.16,6,0.2,-16.39
2024-02-24,South,Technology,Phones,Home Office,41.72,11,0.0,1.92
2024-04-02,South,Technology,Phones,Corporate,121.95,11,0.2,34.63
2023-08-02,West,Furniture,Tables,Corporate,181.14,11,0.2,48.47
2024-02-28,South,Furniture,Tables,Consumer,103.01,5,0.2,45.11
2024-11-19,West,Technology,Accessories,Home Office,839.78,7,0.1,209.76
2024-01-09,East,Furniture,Chairs,Consumer,787.79,13,0.1,193.16
2023-12-03,East,Technology,Laptops,Corporate,77.66,4,0.1,1.24
2024-10-06,West,Technology,Laptops,Home Office,35.99,4,0.1,20.14
2024-10-25,East,Office Supplies,Binders,Home Office,91.43,12,0.2,6.65
2023-08-11,South,Office Supplies,Binders,Consumer,653.11,2,0.2,84.51
2024-02-05,North,Furniture,Bookcases,Corporate,551.94,4,0.0,197.51
2024-09-04,South,Furniture,Bookcases,Consumer,,8,0.0,-2.97
2023-07-11,North,Furniture,Bookcases,Corporate,35.37,2,0.0,-1.7
2023-08-11,East,Technology,Laptops,Corporate,288.9,5,0.4,-34.03
2024-01-28,West,Furniture,Bookcases,Corporate,636.28,11,0.4,-39.2
2024-10-27,North,Office Supplies,Binders,Consumer,105.93,5,0.0,56.31
2024-04-16,West,Furniture,Chairs,Corporate,540.13,6,0.0,200.93
2024-04-13,West,Furniture,Tables,Consumer,389.77,10,0.3,17.87
2024-07-05,East,Furniture,Tables,Corporate,311.0,7,0.0,119.83
2023-02-04,East,Office Supplies,Storage,Consumer,498.55,10,0.0,164.16
2023-08-21,South,Technology,Laptops,Home Office,33.57,2,0.4,0.39
2023-02-08,East,Furniture,Tables,Consumer,292.03,2,0.2,32.08
2024-04-16,East,Technology,Phones,Consumer,257.75,3,0.0,71.31
2023-10-28,East,Furniture,Chairs,Corporate,709.15,10,0.0,258.59
2024-10-04,East,Furniture,Chairs,Corporate,693.05,9,0.3,46.85
2023-08-30,North,Technology,Laptops,Corporate,153.4,3,0.0,72.91
2024-09-14,West,Office Supplies,Storage,Consumer,501.98,6,0.1,125.77
2024-01-24,North,Technology,Accessories,Home Office,142.27,1,0.2,20.17
2023-02-09,West,Technology,Laptops,Consumer,626.99,3,0.2,89.76
2023-09-06,South,Technology,Accessories,Consumer,333.93,12,0.1,76.72
2024-12-14,East,Furniture,Bookcases,Corporate,211.62,13,0.0,91.86
2023-09-04,West,Office Supplies,Binders,Home Office,128.89,2,0.2,6.58
2024-01-17,South,Office Supplies,Storage,Corporate,67.3,1,0.0,16.28
2024-12-31,West,Furniture,Bookcases,Consumer,786.04,9,0.2,142.99
2024-05-08,South,Furniture,Chairs,Corporate,114.82,10,0.0,69.1
2024-11-14,South,Office Supplies,Binders,Home Office,152.88,2,0.0,50.6
2023-05-05,South,Office Supplies,Binders,Consumer,247.17,7,0.2,45.91
2023-08-24,West,Furniture,Bookcases,Consumer,88.87,11,0.3,3.27
2023-12-26,West,Technology,Accessories,Corporate,437.57,9,0.0,143.87
2024-06-30,West,Office Supplies,Storage,Consumer,194.96,13,0.0,68.71
2023-09-07,East,Office Supplies,Binders,Consumer,92.99,3,0.0,17.84
2024-09-14,North,Furniture,Bookcases,Corporate,213.24,12,0.0,63.48
2024-10-25,North,Technology,Laptops,Corporate,186.01,4,0.3,20.51
2024-11-11,West,Furniture,Tables,Home Office,805.02,9,0.0,278.38
2024-07-25,North,Furniture,Tables,Consumer,224.04,13,0.0,80.73
2024-09-01,South,Furniture,Tables,Consumer,28.5,7,0.2,10.23
2023-07-09,South,Furniture,Bookcases,Corporate,461.1,14,0.0,152.36
2023-01-02,North,Technology,Laptops,Consumer,102.24,11,0.0,11.26
2023-09-30,West,Furniture,Bookcases,Consumer,74.69,6,0.1,14.56
2023-01-03,East,Furniture,Chairs,Corporate,40.02,14,0.0,46.92
2023-02-24,West,Office Supplies,Paper,Home Office,436.08,8,0.0,126.97
2023-02-03,East,Furniture,Tables,Home Office,65.46,13,0.4,-12.84
2023-06-09,South,Furniture,Tables,Home Office,364.11,11,0.1,90.15
2023-02-16,East,Office Supplies,Paper,Corporate,108.33,7,0.1,31.55
2023-07-28,East,Furniture,Bookcases,Corporate,166.49,14,0.0,39.25
2023-02-12,North,Technology,Accessories,Corporate,834.6,8,0.0,275.97
2024-06-06,East,Furniture,Chairs,Corporate,22.28,5,0.1,40.62
2023-08-08,East,Office Supplies,Paper,Consumer,148.85,4,0.2,
2024-06-08,North,Furniture,Tables,Consumer,476.36,11,0.2,48.93
2024-12-10,North,Furniture,Tables,Corporate,162.74,4,0.0,40.44
2024-10-05,West,Furniture,Bookcases,Corporate,42.75,12,0.3,17.8
2024-03-10,West,Furniture,Bookcases,Corporate,74.22,3,0.1,28.14
2023-11-24,East,Furniture,Bookcases,Home Office,169.43,1,0.0,74.63
2024-05-24,West,Furniture,Chairs,Consumer,276.68,8,0.0,96.4
2023-12-14,West,Furniture,Bookcases,Consumer,199.25,2,0.2,41.87
2023-07-02,South,Office Supplies,Storage,Corporate,948.31,10,0.2,115.78
2024-12-03,West,Furniture,Chairs,Corporate,535.62,5,0.0,211.93
2024-10-14,South,Technology,Phones,Home Office,155.62,12,0.0,50.24
2023-03-04,North,Technology,Accessories,Corporate,590.54,12,0.0,204.67
2024-04-20,North,Furniture,Tables,Corporate,91.46,6,0.0,34.15
2023-12-05,North,Technology,Phones,Corporate,279.9,3,0.3,15.5
2024-01-02,East,Technology,Laptops,Corporate,173.01,8,0.1,28.4
2024-02-26,North,Furniture,Tables,Corporate,180.69,11,0.0,56.94
2023-05-07,West,Furniture,Bookcases,Consumer,304.13,2,0.0,106.24
2023-08-17,West,Office Supplies,Paper,Consumer,40.77,11,0.1,10.11
2023-08-05,North,Furniture,Tables,Home Office,,10,0.1,29.51
2023-07-29,East,Furniture,Bookcases,Consumer,293.21,3,0.2,53.14
2024-11-08,West,Furniture,Chairs,Consumer,524.37,12,0.1,134.16
2023-03-08,South,Furniture,Tables,Consumer,94.91,10,0.0,8.08
2024-02-20,East,Furniture,Bookcases,Home Office,37.08,4,0.4,3.63
2024-10-09,West,Technology,Phones,Home Office,111.96,14,0.2,35.24
2023-05-24,East,Office Supplies,Binders,Consumer,82.27,7,0.3,-7.29
2023-03-16,South,Office Supplies,Paper,Home Office,349.07,9,0.2,76.82
2024-08-29,South,Office Supplies,Paper,Corporate,695.27,2,0.3,27.57
2024-01-31,West,Furniture,Bookcases,Corporate,231.69,5,0.4,-3.06
2024-05-30,West,Office Supplies,Storage,Home Office,163.94,12,0.2,-4.2
2024-04-26,West,Office Supplies,Storage,Consumer,102.64,8,0.3,15.16
2024-09-21,East,Technology,Laptops,Consumer,26.87,1,0.2,23.65
2024-08-07,North,Office Supplies,Binders,Home Office,625.12,8,0.0,198.51
2024-12-01,West,Office Supplies,Binders,Corporate,596.31,14,0.2,
2023-01-09,East,Furniture,Tables,Corporate,308.58,9,0.0,118.08
2023-01-26,East,Office Supplies,Storage,Home Office,88.55,1,0.0,43.85
2024-10-23,North,Office Supplies,Binders,Corporate,346.2,11,0.2,45.39
2024-06-02,North,Technology,Laptops,Consumer,94.43,13,0.1,23.17
2024-05-17,North,Office Supplies,Binders,Home Office,120.62,6,0.1,37.96
2024-11-15,South,Furniture,Chairs,Corporate,86.5,4,0.1,52.25
2023-11-14,West,Technology,Phones,Consumer,305.05,11,0.0,119.15
2023-06-09,South,Technology,Accessories,Consumer,279.31,1,0.1,85.4
2023-04-30,North,Office Supplies,Binders,Home Office,25.09,8,0.3,0.59
2024-03-25,North,Technology,Laptops,Home Office,648.97,5,0.0,234.41
2023-01-04,South,Office Supplies,Binders,Consumer,188.84,7,0.2,19.38
2024-07-11,West,Office Supplies,Paper,Home Office,152.39,6,0.0,37.55
2024-12-14,North,Office Supplies,Storage,Home Office,294.11,3,0.0,89.76
2024-05-26,North,Furniture,Bookcases,Home Office,445.69,6,0.2,87.78
2024-06-20,East,Office Supplies,Binders,Home Office,59.64,9,0.1,43.96
2023-12-25,West,Office Supplies,Binders,Consumer,246.39,10,0.2,29.01
2024-02-15,East,Office Supplies,Binders,Consumer,371.76,2,0.4,1.87
2023-05-30,South,Furniture,Bookcases,Home Office,435.39,6,0.0,146.96
2024-11-22,North,Office Supplies,Paper,Home Office,476.74,10,0.0,182.89
2023-03-23,South,Office Supplies,Storage,Consumer,1080.14,9,0.0,392.93
2024-08-27,West,Furniture,Bookcases,Home Office,368.41,7,0.3,-9.26
2024-08-28,North,Office Supplies,Storage,Home Office,666.38,3,0.3,50.89
2023-06-25,North,Technology,Laptops,Corporate,95.73,6,0.3,-2.4
2024-12-27,East,Office Supplies,Binders,Consumer,736.1,13,0.0,252.85
2024-07-25,North,Technology,Laptops,Home Office,266.38,10,0.1,64.81
2023-10-02,North,Technology,Accessories,Consumer,676.89,1,0.1,169.94
2024-02-05,North,Furniture,Tables,Corporate,526.24,13,0.0,199.28
2023-06-19,North,Technology,Accessories,Corporate,450.75,12,0.0,177.85
2024-01-05,East,Technology,Laptops,Corporate,437.65,13,0.0,146.08
2023-07-21,South,Furniture,Chairs,Home Office,26.51,7,0.0,-6.43
2023-10-16,South,Furniture,Bookcases,Corporate,109.74,11,0.1,35.69
2024-01-11,North,Technology,Phones,Corporate,91.84,10,0.2,46.83
2023-01-20,North,Technology,Laptops,Home Office,227.38,6,0.2,29.96
2023-02-06,West,Office Supplies,Storage,Home Office,86.98,13,0.3,10.56
2023-06-19,East,Furniture,Bookcases,Home Office,20.06,1,0.1,20.2
2024-09-08,North,Technology,Phones,Corporate,38.92,9,0.2,40.79
2023-11-02,North,Technology,Laptops,Corporate,216.77,4,0.2,16.66
2024-12-16,West,Furniture,Bookcases,Corporate,548.8,12,0.2,108.15
2024-03-23,East,Office Supplies,Paper,Corporate,444.1,9,0.0,158.82
2024-03-18,North,Technology,Accessories,Consumer,100.43,3,0.1,21.5
2023-12-10,West,Office Supplies,Binders,Consumer,71.63,9,0.1,14.7
2023-04-24,South,Technology,Accessories,Consumer,92.7,4,0.0,14.86
2023-05-10,North,Furniture,Bookcases,Corporate,69.81,11,0.4,-1.94
2023-11-19,East,Technology,Phones,Consumer,331.39,8,0.0,133.04
2024-07-03,West,Office Supplies,Paper,Home Office,35.06,13,0.2,9.96
2024-12-26,East,Furniture,Tables,Home Office,519.45,7,0.1,129.26
2023-02-20,South,Furniture,Bookcases,Consumer,213.17,5,0.0,68.78
2024-12-21,East,Technology,Laptops,Consumer,228.59,9,0.0,65.78
2024-08-28,West,Technology,Accessories,Corporate,258.1,14,0.4,-19.47
2023-10-05,South,Office Supplies,Paper,Corporate,284.09,8,0.2,36.74
2023-01-19,East,Office Supplies,Paper,Corporate,833.73,5,0.0,313.66
2023-03-19,South,Office Supplies,Storage,Consumer,184.74,3,0.4,-8.54
2024-06-19,West,Technology,Accessories,Home Office,349.4,4,0.0,104.73
2024-02-12,South,Office Supplies,Paper,Home Office,90.91,5,0.0,51.6
2024-12-11,North,Furniture,Bookcases,Home Office,478.69,1,0.2,64.12
2024-01-30,East,Technology,Laptops,Corporate,465.86,13,0.3,30.37
2023-02-28,East,Office Supplies,Paper,Consumer,229.17,10,0.2,10.41
2023-12-12,North,Office Supplies,Storage,Consumer,173.36,2,0.1,33.17
2023-01-16,South,Furniture,Bookcases,Home Office,802.56,12,0.0,290.39
2024-02-06,East,Furniture,Tables,Home Office,35.53,1,0.0,32.96
2024-07-31,North,Technology,Accessories,Consumer,985.18,2,0.1,236.68
2024-07-04,West,Office Supplies,Binders,Corporate,997.45,14,0.0,343.35
2023-04-18,East,Furniture,Chairs,Corporate,70.15,3,0.3,0.35
2024-01-25,East,Technology,Laptops,Corporate,235.98,10,0.0,92.47
2024-01-30,East,Technology,Phones,Corporate,86.28,9,0.2,18.28
2023-03-10,South,Office Supplies,Storage,Home Office,176.39,8,0.2,24.68
2023-03-04,East,Technology,Phones,Consumer,378.76,13,0.0,115.07
2023-11-27,South,Technology,Accessories,Corporate,20.28,1,0.0,23.33
2024-07-17,North,Technology,Accessories,Consumer,153.96,12,0.1,19.6
2024-09-14,East,Technology,Laptops,Home Office,139.4,2,0.0,53.78
2023-04-09,West,Office Supplies,Binders,Corporate,267.45,14,0.1,81.18
2023-06-20,North,Office Supplies,Storage,Corporate,936.67,13,0.1,240.34
2023-06-22,East,Office Supplies,Binders,Consumer,396.32,3,0.1,91.43
2024-01-12,South,Office Supplies,Storage,Home Office,146.17,1,0.1,34.49
2023-06-17,South,Office Supplies,Binders,Consumer,249.57,8,0.0,91.95
2024-01-28,East,Furniture,Tables,Corporate,691.11,12,0.2,83.92
2024-08-24,West,Furniture,Chairs,Corporate,437.76,1,0.1,94.59
2023-06-10,South,Technology,Laptops,Consumer,340.65,13,0.1,72.03
2023-09-27,East,Technology,Phones,Home Office,232.61,1,0.1,74.61
2024-12-07,East,Furniture,Bookcases,Corporate,1414.81,5,0.1,382.94
2023-04-05,South,Furniture,Bookcases,Corporate,34.47,3,0.0,-5.49
2023-03-26,North,Office Supplies,Storage,Corporate,400.56,2,0.0,152.38
2024-08-01,North,Technology,Laptops,Home Office,104.75,2,0.3,18.03
2024-04-28,North,Technology,Laptops,Corporate,,3,0.1,63.26
2023-08-29,West,Office Supplies,Paper,Consumer,556.98,11,0.1,136.6
2023-03-19,North,Office Supplies,Binders,Home Office,55.47,7,0.0,34.22
2023-03-31,West,Furniture,Tables,Consumer,291.41,12,0.1,62.99
2023-06-14,South,Technology,Phones,Corporate,37.5,13,0.0,-20.96
2023-01-27,East,Technology,Accessories,Consumer,174.2,4,0.0,69.97
2024-11-26,West,Furniture,Tables,Consumer,124.58,3,0.2,31.24
2024-09-27,South,Technology,Accessories,Consumer,23.49,13,0.1,15.5
2023-01-29,North,Furniture,Bookcases,Consumer,52.06,2,0.2,16.31
2023-12-10,East,Technology,Laptops,Corporate,376.82,6,0.1,106.59
2023-03-30,East,Furniture,Chairs,Home Office,112.65,10,0.2,23.55
2023-08-31,North,Technology,Accessories,Corporate,250.2,13,0.3,42.24
2024-11-19,North,Office Supplies,Paper,Home Office,219.02,9,0.0,69.98
2023-04-17,West,Technology,Laptops,Consumer,265.64,9,0.0,84.66
2024-12-22,North,Office Supplies,Paper,Home Office,627.09,8,0.2,72.54
2024-06-09,East,Furniture,Chairs,Consumer,116.78,3,0.4,-17.5
2024-03-10,West,Office Supplies,Paper,Corporate,279.33,11,0.1,53.37
2024-01-31,South,Furniture,Tables,Home Office,165.25,2,0.0,81.47
2023-05-28,North,Furniture,Chairs,Corporate,437.33,3,0.1,132.88
2024-07-04,North,Office Supplies,Storage,Corporate,146.79,5,0.1,40.6
2023-01-01,South,Office Supplies,Paper,Consumer,96.09,1,0.0,16.96
2024-12-01,East,Technology,Phones,Home Office,579.44,4,0.1,158.77
2023-11-14,East,Furniture,Tables,Corporate,629.89,13,0.1,179.7
2024-07-24,North,Furniture,Bookcases,Home Office,32.56,9,0.2,7.61
2023-02-02,East,Technology,Phones,Home Office,1015.92,4,0.1,279.32
2023-06-26,North,Office Supplies,Binders,Corporate,304.21,7,0.1,72.86
2024-09-16,South,Office Supplies,Storage,Consumer,25.58,10,0.2,10.78
2023-04-19,South,Technology,Accessories,Consumer,343.73,7,0.1,95.81
2023-12-22,East,Furniture,Chairs,Consumer,334.68,8,0.1,69.98
2024-03-11,West,Office Supplies,Paper,Consumer,333.57,6,0.0,127.94
2024-05-05,West,Technology,Accessories,Home Office,344.59,13,0.2,43.64
2023-10-31,South,Technology,Phones,Corporate,32.48,14,0.1,14.95
2023-12-12,West,Furniture,Bookcases,Corporate,228.69,8,0.2,23.79
2023-04-21,East,Technology,Accessories,Corporate,227.77,4,0.2,39.73
2023-07-03,North,Technology,Accessories,Consumer,457.08,10,0.3,45.62
2023-04-29,South,Technology,Laptops,Corporate,33.42,7,0.0,29.27
2023-05-13,East,Technology,Phones,Consumer,290.69,5,0.0,105.65
2024-05-25,North,Furniture,Tables,Consumer,393.88,11,0.0,153.07
2023-09-10,East,Furniture,Tables,Home Office,292.15,10,0.0,125.51
2023-06-06,West,Technology,Accessories,Consumer,368.0,3,0.2,75.02
2023-01-28,East,Office Supplies,Storage,Consumer,,7,0.1,73.52
2024-10-21,South,Office Supplies,Storage,Corporate,41.99,9,0.3,0.89
2023-12-20,North,Furniture,Chairs,Home Office,,13,0.2,42.94
2023-11-14,West,Office Supplies,Paper,Home Office,123.31,3,0.2,17.11
2024-02-18,West,Office Supplies,Storage,Corporate,270.72,14,0.0,96.15
2024-04-29,South,Furniture,Tables,Home Office,139.5,5,0.0,49.37
2024-07-27,East,Technology,Phones,Corporate,144.29,14,0.1,21.57
2024-10-11,South,Technology,Accessories,Home Office,867.37,13,0.2,124.03
2023-08-27,West,Office Supplies,Binders,Consumer,144.48,14,0.2,25.28
2024-02-19,South,Technology,Laptops,Corporate,29.93,2,0.1,-19.86
2024-09-16,West,Technology,Accessories,Home Office,763.89,3,0.3,19.22
2023-12-22,West,Technology,Accessories,Consumer,129.26,11,0.0,31.84
2023-01-15,West,Technology,Accessories,Consumer,42.67,2,0.0,16.24
2023-05-01,North,Office Supplies,Binders,Corporate,28.95,12,0.1,5.3
2023-04-09,West,Furniture,Bookcases,Home Office,203.78,2,0.2,42.11
2023-02-16,East,Office Supplies,Paper,Corporate,807.42,12,0.2,121.17
2024-12-05,West,Office Supplies,Storage,Home Office,143.95,9,0.1,32.98
2023-05-26,South,Office Supplies,Binders,Home Office,52.33,7,0.2,21.91
2023-05-31,North,Office Supplies,Storage,Consumer,161.32,2,0.0,50.6
2024-05-21,West,Technology,Phones,Consumer,155.06,5,0.2,10.62
2024-12-25,North,Furniture,Tables,Home Office,308.35,8,0.1,102.44
2024-03-05,North,Technology,Phones,Home Office,518.39,7,0.0,191.03
2024-10-23,East,Office Supplies,Paper,Consumer,75.02,6,0.2,21.52
2023-09-11,South,Technology,Phones,Corporate,84.8,9,0.4,-14.46
2024-02-16,North,Technology,Accessories,Corporate,137.63,9,0.4,-1.58
2023-06-24,North,Furniture,Bookcases,Corporate,236.01,11,0.0,99.91
2024-02-07,South,Furniture,Bookcases,Home Office,294.54,11,0.0,110.25
2024-09-03,West,Technology,Phones,Consumer,159.42,7,0.1,80.19
2024-06-21,North,Furniture,Bookcases,Corporate,449.88,3,0.2,53.09
2024-12-02,South,Furniture,Chairs,Home Office,847.47,9,0.0,298.23
2024-03-28,East,Technology,Accessories,Corporate,55.02,3,0.1,-4.17
2024-12-10,West,Office Supplies,Binders,Consumer,457.67,9,0.0,176.4
2023-02-23,North,Office Supplies,Binders,Home Office,255.28,14,0.3,44.44
2023-10-11,West,Technology,Accessories,Corporate,348.14,8,0.3,22.23
2023-10-21,West,Furniture,Tables,Corporate,248.18,14,0.0,72.29
2023-07-05,West,Office Supplies,Paper,Home Office,404.35,1,0.0,140.14
2024-07-04,South,Technology,Phones,Home Office,113.56,13,0.3,16.78
2023-02-28,South,Technology,Accessories,Corporate,813.34,10,0.1,235.14
2023-02-04,East,Office Supplies,Paper,Consumer,452.42,2,0.1,121.64
2023-03-15,North,Office Supplies,Paper,Consumer,1384.3,11,0.3,54.71
2023-04-13,West,Office Supplies,Storage,Corporate,42.97,14,0.0,16.6
2024-06-22,West,Office Supplies,Storage,Consumer,211.32,10,0.2,9.83
2024-12-10,West,Office Supplies,Paper,Corporate,41.01,9,0.1,6.31
2024-11-20,South,Technology,Phones,Consumer,134.24,8,0.0,49.43
2023-11-25,North,Technology,Phones,Home Office,374.47,1,0.0,124.57
